rank,synth_abs,synth_tau,synth_cum,benchmarks
88,-0.00011128592954834371,-0.0029687921204343192,-0.5937584240868639,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
89,-6.423530703614233e-05,-0.0029691132969695,-0.5938226593939,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
90,6.852619845798547e-05,-0.00296877066597721,-0.593754133195442,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
91,0.00014320485434449193,-0.0029680546417054877,-0.5936109283410975,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
92,0.00020342164355124925,-0.0029670375334877315,-0.5934075066975463,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
93,0.00024620073391834474,-0.0029658065298181395,-0.5931613059636279,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
94,0.0002950683370566143,-0.0029643311881328567,-0.5928662376265713,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
95,0.00031934466599681244,-0.0029627344648028727,-0.5925468929605745,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
96,0.00039459434258137804,-0.0029607614930899657,-0.5921522986179931,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
97,0.00043175097242964533,-0.0029586027382278173,-0.5917205476455635,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
98,0.0004939557286730567,-0.002956132959584452,-0.5912265919168904,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
99,0.0005733020619819174,-0.0029532664492745424,-0.5906532898549085,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
100,0.0006884288447073228,-0.002949824305051006,-0.5899648610102012,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
101,0.0007853095885497208,-0.0029458977571082574,-0.5891795514216515,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
102,0.0008120900786331431,-0.002941837306715092,-0.5883674613430183,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
103,0.0008244926186937729,-0.0029377148436216228,-0.5875429687243245,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
104,0.0010273444130143305,-0.002932578121556551,-0.5865156243113102,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
105,0.0011344085971789486,-0.0029269060785706564,-0.5853812157141313,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
106,0.0014489106950940078,-0.002919661525095186,-0.5839323050190373,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
107,0.0014581808522416972,-0.0029123706208339776,-0.5824741241667956,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
108,0.00156243058339689,-0.002904558467916993,-0.5809116935833987,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
109,0.0016604270567268653,-0.002896256332633359,-0.5792512665266718,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
110,0.0017462701360989596,-0.0028875249819528643,-0.5775049963905728,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
111,0.0022581451487700965,-0.0028762342562090137,-0.5752468512418027,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
112,0.0023321126649147317,-0.00286457369288444,-0.572914738576888,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
113,0.002354091925589885,-0.0028528032332564906,-0.5705606466512981,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
114,0.002383523195414905,-0.002840885617279416,-0.5681771234558832,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
115,0.002414611819201773,-0.0028288125581834075,-0.5657625116366815,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
116,0.002556787814741668,-0.0028160286191096988,-0.5632057238219398,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
117,0.0026675554889499242,-0.002802690841664949,-0.5605381683329899,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
118,0.002729531821962672,-0.002789043182555136,-0.5578086365110272,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
119,0.0028130989995752698,-0.0027749776875572595,-0.5549955375114519,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
120,0.0028613641828018066,-0.0027606708666432504,-0.5521341733286501,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
121,0.0030010867986194345,-0.0027456654326501535,-0.5491330865300307,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
122,0.0030185834347986606,-0.00273057251547616,-0.546114503095232,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
123,0.0030349937681427575,-0.002715397546635446,-0.5430795093270893,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
124,0.0030467570481705897,-0.0027001637613945934,-0.5400327522789187,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
125,0.0030613996647234076,-0.0026848567630709764,-0.5369713526141953,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
126,0.0030784181748380046,-0.0026694646721967864,-0.5338929344393573,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
127,0.003117613449705625,-0.002653876604948258,-0.5307753209896516,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
128,0.0031208975604837264,-0.0026382721171458396,-0.5276544234291679,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
129,0.0031988405666206754,-0.0026222779143127363,-0.5244555828625472,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
130,0.0032603771184930297,-0.002605976028720271,-0.5211952057440542,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
131,0.0033239754171600078,-0.002589356151634471,-0.5178712303268942,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
132,0.003459481982717061,-0.0025720587417208856,-0.5144117483441771,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
133,0.0036828770740167105,-0.002553644356350802,-0.5107288712701604,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
134,0.0040898870376597785,-0.0025331949211625034,-0.5066389842325006,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
135,0.004097326018230318,-0.0025127082910713517,-0.5025416582142703,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
136,0.004329247824168492,-0.002491062051950509,-0.49821241039010183,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
137,0.004438863232267276,-0.0024688677357891727,-0.49377354715783456,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
138,0.004690992234416602,-0.0024454127746170898,-0.48908255492341796,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
139,0.004736958284645709,-0.002421727983193861,-0.48434559663877225,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
140,0.005640904662983948,-0.0023935234598789416,-0.4787046919757883,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
141,0.0057265645729958625,-0.002364890637013962,-0.47297812740279244,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
142,0.005853474794596747,-0.0023356232630409785,-0.4671246526081957,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
143,0.006113208139662207,-0.0023050572223426674,-0.4610114444685335,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
144,0.006200436584754054,-0.002274055039418897,-0.45481100788377943,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
145,0.0062242613711756545,-0.002242933732563019,-0.4485867465126038,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
146,0.006275090106011072,-0.0022115582820329636,-0.4423116564065927,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
147,0.0063061016596792085,-0.0021800277737345675,-0.4360055547469135,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
148,0.006349129738711101,-0.002148282125041012,-0.4296564250082024,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
149,0.006374708472004387,-0.00211640858268099,-0.423281716536198,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
150,0.006450306968057262,-0.0020841570478407037,-0.41683140956814074,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
151,0.0065316488480201,-0.0020514988036006033,-0.41029976072012064,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
152,0.006612856956681401,-0.002018434518817196,-0.40368690376343924,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
153,0.00677489274700499,-0.0019845600550821713,-0.39691201101643425,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
154,0.006843130751283066,-0.001950344401325756,-0.3900688802651512,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
155,0.007045545344018633,-0.0019151166746056627,-0.38302333492113255,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
156,0.00742226460700518,-0.0018780053515706368,-0.37560107031412737,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
157,0.0075534018228526345,-0.0018402383424563737,-0.36804766849127474,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
158,0.00771142661368901,-0.0018016812093879287,-0.36033624187758573,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
159,0.007761246790164211,-0.0017628749754371076,-0.3525749950874215,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
160,0.007770335561518127,-0.001724023297629517,-0.3448046595259034,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
161,0.0080601983686861,-0.0016837223057860865,-0.3367444611572173,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
162,0.008286385219452297,-0.001642290379688825,-0.328458075937765,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
163,0.008288702936149972,-0.001600846865008075,-0.320169373001615,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
164,0.008297240820880125,-0.0015593606609036745,-0.3118721321807349,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
165,0.008629566708513559,-0.0015162128273611068,-0.30324256547222134,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
166,0.008651713745287615,-0.0014729542586346686,-0.2945908517269337,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
167,0.009062789960184059,-0.0014276403088337483,-0.28552806176674966,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
168,0.009111926601294673,-0.001382080675827275,-0.276416135165455,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
169,0.009303841098466603,-0.0013355614703349419,-0.2671122940669884,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
170,0.009467542986266841,-0.0012882237554036077,-0.25764475108072155,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
171,0.009532128144026486,-0.0012405631146834753,-0.24811262293669506,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
172,0.009787476710971521,-0.0011916257311286177,-0.23832514622572354,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
173,0.009833862520350095,-0.0011424564185268673,-0.22849128370537344,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
174,0.010321062195532693,-0.0010908511075492038,-0.21817022150984075,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
